Timestamp,open,high,low,close,volume,VWMA,ma_pdif,abs_pdif,RSI,MACD,Signal,MA20,20dSTD,UpperBand,LowerBand,Momentum,ROC
20230602142735,0.3393,0.4,0.3366,0.4154,-0.3905,-2.0242,4.8633,3.745,86.6,1.994,0.8816,-2.0544,2.4239,-1.688,-2.2989,4.3851,0.0042
20230602142740,0.4162,0.404,0.3957,0.4173,-0.0727,-1.9479,4.5026,-0.9894,92.86,2.3829,1.2137,-1.9876,3.172,-1.4505,-2.3764,4.3317,0.0042
20230602142745,0.4181,0.438,0.4232,0.435,-0.8127,-1.8906,4.6572,0.0073,93.12,2.694,1.5458,-1.9208,3.7332,-1.2543,-2.4194,4.1447,0.004
20230602142750,0.4359,0.496,0.4449,0.4941,-0.0691,-1.7952,5.6876,2.6237,95.81,3.0829,1.8778,-1.835,4.3878,-1.0169,-2.4624,4.1982,0.004
20230602142755,0.4951,0.498,0.4892,0.5118,0.0676,-1.6903,5.5846,0.0073,100.0,3.4718,2.2099,-1.7491,5.0424,-0.7794,-2.5055,4.4119,0.0042
20230602142800,0.5128,0.544,0.5217,0.5512,-0.0386,-1.5949,6.0998,1.3778,100.0,3.7829,2.625,-1.6537,5.6971,-0.5316,-2.5399,4.8659,0.0047
20230602142805,0.5582,0.544,0.5472,0.5453,-0.3583,-1.4995,5.43,-0.7402,98.63,4.0162,2.9571,-1.5487,6.1647,-0.3148,-2.5313,4.6522,0.0045
20230602142810,0.5464,0.6,0.5551,0.6122,-0.5711,-1.4042,6.6666,3.1221,98.67,4.3273,3.2891,-1.4342,6.6323,-0.0876,-2.5141,4.7324,0.0045
20230602142815,0.6134,0.6,0.5728,0.563,-0.2493,-1.2897,4.7602,2.0008,88.76,4.4051,3.5382,-1.3197,6.7258,0.057,-2.428,3.103,0.003
20230602142820,0.5641,0.574,0.5354,0.5433,-0.4612,-1.2039,3.7813,0.1319,85.16,4.3273,3.7872,-1.2148,6.6323,0.1499,-2.3162,2.7291,0.0026
20230602142825,0.5306,0.516,0.5,0.5059,0.5379,-1.0989,2.2356,1.2532,78.89,4.094,3.8703,-1.1194,6.1647,0.1499,-2.1441,1.1799,0.0012
20230602142830,0.5079,0.538,0.5039,0.5453,-0.5402,-1.0322,2.9054,1.3778,77.99,4.0162,3.9533,-1.0049,5.6971,0.1705,-1.9547,1.6874,0.0016
20230602142835,0.5464,0.552,0.5472,0.5571,-0.3242,-0.9272,2.6478,-0.3665,75.11,3.9384,4.0363,-0.8999,5.2295,0.1809,-1.774,1.6073,0.0016
20230602142840,0.5582,0.556,0.5472,0.5374,-0.1071,-0.8319,1.6173,0.1319,71.49,3.7051,4.0363,-0.8141,4.8554,0.1912,-1.6277,0.5388,0.0006
20230602142845,0.5385,0.54,0.5335,0.5256,0.1092,-0.7651,0.9476,-0.3665,63.86,3.5495,3.9533,-0.7282,4.2008,0.1396,-1.4298,0.1382,0.0002
20230602142850,0.5266,0.529,0.5217,0.5236,0.2181,-0.6792,0.4323,-0.9894,63.37,3.3162,3.8703,-0.6519,3.5461,0.0776,-1.2405,-0.4227,-0.0004
20230602142855,0.5306,0.536,0.5394,0.5413,0.2339,-0.6125,0.5354,0.0073,63.37,3.1607,3.7872,-0.566,2.6109,-0.036,-0.991,-0.1022,-0.0001
20230602142900,0.5424,0.538,0.4823,0.4724,0.4512,-0.5743,-0.7527,3.2467,47.34,2.7718,3.6212,-0.5183,1.7693,-0.1702,-0.793,-1.9452,-0.0018
20230602142905,0.4862,0.48,0.4695,0.4941,-0.1986,-0.5266,-1.0618,0.2565,47.85,2.5385,3.4552,-0.4801,1.2081,-0.2528,-0.6554,-0.9837,-0.0009
20230602142910,0.4832,0.468,0.4626,0.4606,0.5611,-0.4885,0.0202,1.004,38.83,2.1496,3.2061,-0.4515,0.647,-0.3457,-0.5263,-1.1706,-0.0011
20230602142915,0.4615,0.454,0.4626,0.4685,-0.6314,-0.4599,-0.0314,-0.6156,40.58,1.9163,2.9571,-0.4324,0.46,-0.3664,-0.4747,-0.5563,-0.0005
20230602142920,0.4694,0.454,0.4252,0.4291,0.3462,-0.4599,0.9991,1.3778,25.91,1.5274,2.708,-0.4324,0.3665,-0.387,-0.4574,-1.6247,-0.0015
20230602142925,0.43,0.43,0.4291,0.4232,-0.5071,-0.4599,1.1536,-0.7402,29.24,1.2163,2.459,-0.4324,0.46,-0.3664,-0.4747,-1.8651,-0.0017
20230602142930,0.4241,0.422,0.4114,0.4114,-0.2888,-0.4599,1.4628,-0.3665,29.94,0.9052,2.1269,-0.4515,0.7405,-0.3251,-0.5435,-1.7583,-0.0016
20230602142935,0.4241,0.442,0.4232,0.4409,-1.2698,-0.4694,0.6384,0.7549,39.88,0.7496,1.8778,-0.4706,0.8341,-0.3251,-0.5779,-1.1973,-0.0011
20230602142940,0.4418,0.434,0.435,0.4291,-0.8335,-0.4885,0.8445,-0.3665,30.2,0.5941,1.6288,-0.4992,0.9276,-0.3354,-0.6209,-1.3309,-0.0012
20230602142945,0.43,0.457,0.437,0.4646,-0.0694,-0.5076,-0.1859,1.1286,35.4,0.5941,1.3797,-0.5183,0.9276,-0.3561,-0.6382,-1.0905,-0.001
20230602142950,0.4675,0.452,0.4488,0.439,-0.723,-0.5266,0.3808,0.5057,34.76,0.4385,1.2137,-0.566,0.647,-0.4696,-0.6295,-0.5029,-0.0004
20230602142955,0.4398,0.438,0.4311,0.4449,-0.4968,-0.5648,0.0202,-0.7402,37.27,0.4385,1.0477,-0.5946,0.5535,-0.5213,-0.6382,-0.7165,-0.0006
20230602143000,0.4458,0.448,0.439,0.4439,-0.7152,-0.5934,-0.1344,-1.0517,37.38,0.3608,0.9646,-0.6137,0.46,-0.5626,-0.6382,-0.2758,-0.0002
20230602143005,0.4359,0.45,0.4409,0.4567,-0.4961,-0.6125,-0.5466,-0.3042,36.39,0.283,0.7986,-0.6232,0.46,-0.5729,-0.6468,-0.2091,-0.0002
20230602143010,0.4576,0.449,0.4469,0.439,-0.1674,-0.622,-0.1344,0.0073,43.56,0.2052,0.7156,-0.6519,0.273,-0.6452,-0.6382,0.0848,0.0001
20230602143015,0.4398,0.527,0.4488,0.5295,-0.6046,-0.6316,0.3293,4.6172,55.39,0.4385,0.6326,-0.6614,0.1794,-0.6761,-0.6295,1.3936,0.0014
20230602143020,0.5345,0.526,0.5098,0.5394,-0.6037,-0.6316,0.5869,-0.491,62.9,0.6719,0.6326,-0.6614,0.1794,-0.6761,-0.6295,1.6874,0.0016
20230602143025,0.5404,0.532,0.5266,0.5177,-0.4826,-0.6411,0.0717,0.2565,57.72,0.7496,0.7156,-0.6614,0.1794,-0.6761,-0.6295,0.9929,0.001
20230602143030,0.5187,0.505,0.4902,0.4803,-0.3722,-0.6506,-0.8557,1.2532,58.07,0.6719,0.7156,-0.6709,0.0859,-0.7071,-0.6209,0.6457,0.0007
20230602143035,0.4813,0.48,0.4882,0.4921,-1.4706,-0.6602,-0.4951,-0.3665,60.67,0.6719,0.7156,-0.6805,-0.1011,-0.7587,-0.5951,0.3252,0.0004
20230602143040,0.4931,0.501,0.501,0.5148,-1.1402,-0.6792,0.1747,0.3188,65.49,0.6719,0.7156,-0.6709,-0.0076,-0.7278,-0.6037,0.9796,0.001
20230602143045,0.5148,0.52,0.5236,0.5295,-0.5902,-0.6602,0.4839,-0.1796,63.89,0.7496,0.7156,-0.6614,0.0859,-0.6968,-0.6123,1.0998,0.0011
20230602143050,0.5247,0.516,0.5059,0.4961,-0.3685,-0.6602,-0.392,1.004,59.83,0.7496,0.7156,-0.6519,0.0859,-0.6865,-0.6037,0.659,0.0007
20230602143055,0.497,0.502,0.5059,0.5157,-0.3584,-0.6506,0.0717,0.1319,57.88,0.7496,0.7156,-0.6423,0.1794,-0.6555,-0.6123,0.7525,0.0008
20230602143100,0.5168,0.51,0.4951,0.4852,-0.2477,-0.6411,-0.8042,0.8172,57.01,0.5941,0.7156,-0.6328,0.0859,-0.6658,-0.5865,0.5789,0.0006
20230602143105,0.4862,0.476,0.4705,0.4902,-0.137,-0.6316,-0.7012,-0.8025,56.89,0.5163,0.7156,-0.6137,0.0859,-0.6452,-0.5693,-0.583,-0.0005
20230602143110,0.4911,0.486,0.4921,0.498,-0.0259,-0.6125,-0.5981,-0.6156,58.06,0.5163,0.6326,-0.5946,-0.1011,-0.6658,-0.5177,-0.6097,-0.0005
20230602143115,0.4951,0.516,0.5039,0.5256,-1.1292,-0.5839,-0.0314,0.6303,59.83,0.5941,0.6326,-0.5755,-0.1011,-0.6452,-0.5005,0.0581,0.0001
20230602143120,0.5266,0.512,0.5177,0.5098,0.4178,-0.5648,-0.5466,-0.1173,60.17,0.5163,0.6326,-0.5565,-0.1946,-0.6452,-0.466,0.3519,0.0004
20230602143125,0.5108,0.496,0.4823,0.499,-0.1257,-0.5552,-0.8557,-0.4288,44.32,0.5163,0.6326,-0.5469,-0.2882,-0.6555,-0.4402,0.0447,0.0001
20230602143130,0.5148,0.5,0.4705,0.4764,-0.2357,-0.5457,-0.7012,0.3188,38.81,0.3608,0.5496,-0.5374,-0.3817,-0.6658,-0.4144,-0.5696,-0.0005
20230602143135,0.4773,0.522,0.4862,0.5354,-1.1213,-0.5266,-0.0829,2.6237,52.78,0.4385,0.5496,-0.5183,-0.3817,-0.6452,-0.3972,0.0313,0.0001
20230602143140,0.5286,0.522,0.4921,0.5059,-0.0136,-0.5171,-0.9073,0.7549,54.11,0.4385,0.5496,-0.4992,-0.5687,-0.6658,-0.3456,0.0848,0.0001
20230602143145,0.5069,0.506,0.5079,0.5197,-0.8991,-0.498,-0.6496,-0.2419,54.4,0.4385,0.5496,-0.4801,-0.6622,-0.6658,-0.3112,0.0046,0.0001
20230602143150,0.5207,0.512,0.4882,0.4823,0.0991,-0.498,-0.5981,1.2532,45.05,0.283,0.4665,-0.4706,-0.8493,-0.6968,-0.2681,-0.0889,-0.0
20230602143155,0.4892,0.488,0.4744,0.4685,-0.8924,-0.4885,-0.1859,-0.2419,40.66,0.2052,0.3835,-0.4897,-0.8493,-0.7174,-0.2853,-0.3426,-0.0003
20230602143200,0.4694,0.468,0.4636,0.4587,-0.1149,-0.5076,-0.0314,-0.491,43.83,0.0497,0.3835,-0.5087,-0.7558,-0.7174,-0.3198,-0.583,-0.0005
20230602143205,0.4596,0.46,0.4587,0.4685,-0.4476,-0.5171,-0.3405,-0.491,41.95,-0.0281,0.3005,-0.5183,-0.7558,-0.7278,-0.3284,-0.8234,-0.0007
20230602143210,0.4694,0.454,0.4449,0.4587,-0.2247,-0.5362,-0.1859,-0.491,45.13,-0.1837,0.2175,-0.5278,-0.6622,-0.7174,-0.3542,-0.7433,-0.0007
20230602143215,0.4556,0.444,0.435,0.4252,-0.3356,-0.5457,0.6384,1.004,39.22,-0.3392,0.0514,-0.5374,-0.4752,-0.6865,-0.3972,-1.0504,-0.0009
20230602143220,0.426,0.41,0.3839,0.376,0.1095,-0.5743,1.7719,2.0008,32.18,-0.6503,-0.1146,-0.5755,-0.0076,-0.6245,-0.5177,-1.411,-0.0013
20230602143225,0.3728,0.356,0.3228,0.3484,-0.1031,-0.6125,2.2871,0.6303,24.14,-0.9614,-0.2806,-0.6232,0.46,-0.5729,-0.6468,-2.5863,-0.0024
20230602143230,0.3452,0.328,0.3209,0.3327,0.0089,-0.6602,2.4417,-0.1173,24.14,-1.1947,-0.4467,-0.6614,0.9276,-0.5109,-0.7672,-2.3993,-0.0022
20230602143235,0.3333,0.336,0.3327,0.3524,0.0099,-0.6983,1.7204,0.1319,29.13,-1.3503,-0.6957,-0.6996,1.1146,-0.5109,-0.8361,-2.3192,-0.0021
20230602143240,0.3531,0.352,0.3366,0.3602,-0.5469,-0.7365,1.3082,-0.6156,32.75,-1.4281,-0.8617,-0.7282,1.3017,-0.5006,-0.8963,-1.7048,-0.0016
20230602143245,0.3748,0.38,0.376,0.3819,-0.212,-0.7556,0.6384,0.2565,24.34,-1.4281,-0.9448,-0.7568,1.3952,-0.5109,-0.9393,-1.224,-0.0011
20230602143250,0.3826,0.406,0.3878,0.4213,-0.2111,-0.7746,-0.4951,1.3778,36.31,-1.2725,-1.0278,-0.7759,1.3017,-0.5522,-0.9393,-0.5563,-0.0005
20230602143255,0.4221,0.454,0.4272,0.4685,-0.4231,-0.7842,-0.4435,1.8762,42.53,-0.9614,-1.0278,-0.7854,1.2081,-0.5832,-0.9307,-0.0488,0.0
20230602143300,0.4615,0.446,0.4055,0.4173,0.3609,-0.8032,-0.5466,2.1254,40.88,-0.8836,-1.0278,-0.8141,1.1146,-0.6348,-0.9393,-0.6097,-0.0005
20230602143305,0.4181,0.408,0.4016,0.3917,-0.3101,-0.8319,-0.0314,0.5057,39.57,-0.8836,-1.0278,-0.8331,1.1146,-0.6555,-0.9565,-0.5029,-0.0004
20230602143310,0.3925,0.386,0.3465,0.3366,-0.1977,-0.87,1.2052,2.3745,35.24,-1.117,-1.0278,-0.8713,1.2081,-0.6761,-1.0082,-0.583,-0.0005
20230602143315,0.3511,0.348,0.3484,0.3524,0.3625,-0.8986,0.6384,-0.1173,36.15,-1.1947,-1.1108,-0.919,1.0211,-0.7691,-1.0168,0.0046,0.0001
20230602143320,0.3718,0.374,0.3681,0.3681,0.0278,-0.9368,0.0202,-0.1173,39.35,-1.1947,-1.1108,-0.9476,0.9276,-0.8207,-1.0254,0.432,0.0005
20230602143325,0.3688,0.415,0.378,0.4301,-0.5242,-0.9559,-0.4951,2.8106,50.54,-0.9614,-1.1108,-0.9667,0.647,-0.9033,-0.991,1.0063,0.001
20230602143330,0.4201,0.436,0.4291,0.439,-0.8607,-0.9654,-0.2375,-0.5533,57.62,-0.7281,-1.0278,-0.9763,0.46,-0.9549,-0.9651,1.0196,0.001
20230602143335,0.4398,0.457,0.4488,0.4547,-0.2989,-0.9749,0.2262,-0.1173,63.24,-0.5725,-0.9448,-0.9858,0.46,-0.9652,-0.9738,0.9395,0.0009
20230602143340,0.4556,0.44,0.4075,0.4193,-1.0849,-0.9845,-0.6496,1.1286,60.28,-0.4948,-0.8617,-0.9953,0.3665,-0.9962,-0.9651,-0.0755,-0.0
20230602143345,0.4201,0.428,0.4232,0.437,-0.7476,-0.994,-0.1344,0.0073,60.09,-0.3392,-0.7787,-1.0049,0.273,-1.0272,-0.9565,-0.4762,-0.0004
20230602143350,0.428,0.482,0.437,0.4665,0.1521,-0.994,0.6384,0.7549,62.05,-0.1837,-0.6957,-0.9953,0.273,-1.0169,-0.9479,0.619,0.0006
20230602143355,0.4675,0.466,0.4724,0.4783,0.3864,-0.9845,0.896,-0.3665,61.19,-0.0281,-0.5297,-0.9858,0.46,-0.9652,-0.9738,1.1265,0.0011
20230602143400,0.4793,0.486,0.4862,0.498,-0.2891,-0.9654,1.3082,0.1319,59.33,0.2052,-0.3636,-0.9572,0.647,-0.893,-0.9824,2.1415,0.0021
20230602143405,0.4951,0.514,0.5039,0.5177,-0.1757,-0.9368,1.6689,0.1319,56.41,0.4385,-0.1976,-0.919,0.8341,-0.8104,-0.9824,2.1949,0.0021
20230602143410,0.5168,0.508,0.5157,0.5138,0.0504,-0.8891,1.3082,-0.8648,64.33,0.5941,-0.0316,-0.8713,0.8341,-0.7587,-0.9393,1.9278,0.0019
20230602143415,0.5148,0.504,0.4961,0.4961,-0.0614,-0.8509,0.6384,0.0073,65.87,0.5941,0.0514,-0.8331,0.8341,-0.7174,-0.9049,0.846,0.0008
20230602143420,0.497,0.506,0.5059,0.5039,-0.8498,-0.8223,0.6899,-0.6156,79.72,0.6719,0.2175,-0.8045,0.8341,-0.6865,-0.8791,0.8327,0.0008
20230602143425,0.5049,0.508,0.4537,0.4439,-0.8421,-0.8032,-1.0103,2.686,64.05,0.5163,0.3005,-0.7854,0.7405,-0.6865,-0.8447,-0.1957,-0.0001
20230602143430,0.4448,0.444,0.4449,0.4508,-0.3895,-0.7842,-0.9073,-0.6779,63.04,0.4385,0.3005,-0.7759,0.7405,-0.6761,-0.8361,0.3786,0.0004
20230602143435,0.4517,0.46,0.4488,0.439,-0.2759,-0.7842,-1.0103,-0.3665,51.66,0.283,0.3005,-0.7854,0.647,-0.7071,-0.8275,-0.0221,0.0
20230602143440,0.4398,0.45,0.4419,0.4321,-0.8409,-0.7937,-0.8557,-0.6779,48.7,0.2052,0.3005,-0.7854,0.647,-0.7071,-0.8275,-0.5162,-0.0004
20230602143445,0.4329,0.418,0.4094,0.3996,0.2904,-0.7937,-0.0314,0.9417,40.21,-0.0281,0.2175,-0.7854,0.647,-0.7071,-0.8275,-1.1172,-0.001
20230602143450,0.4004,0.412,0.4075,0.4055,-0.3872,-0.7937,-0.1859,-0.7402,47.27,-0.1837,0.1345,-0.7664,0.3665,-0.7484,-0.7586,-1.3042,-0.0012
20230602143455,0.4063,0.432,0.4154,0.4469,-0.1533,-0.7651,-1.1133,1.5024,51.79,-0.1837,0.0514,-0.7377,0.0859,-0.7794,-0.6812,-1.0104,-0.0009
20230602143500,0.4477,0.456,0.4547,0.4705,-0.9467,-0.7365,-0.6496,0.3811,50.73,-0.0281,0.0514,-0.7187,-0.1011,-0.8,-0.6295,-0.6364,-0.0006
20230602143505,0.4675,0.452,0.4213,0.4114,-0.7196,-0.7174,0.0717,2.6237,39.44,-0.1837,-0.0316,-0.7187,-0.1011,-0.8,-0.6295,-1.1973,-0.0011
20230602143510,0.4122,0.414,0.4035,0.4035,-0.2656,-0.7269,0.2262,-0.6156,34.52,-0.2614,-0.0316,-0.7282,-0.0076,-0.7897,-0.6554,-1.411,-0.0013
20230602143515,0.4043,0.392,0.3957,0.4055,0.1887,-0.7365,0.1232,-0.9894,30.48,-0.3392,-0.1146,-0.7377,0.0859,-0.7794,-0.6812,-0.5696,-0.0005
20230602143520,0.4063,0.394,0.3839,0.3868,-0.4913,-0.7556,0.4839,0.0696,28.99,-0.4948,-0.1976,-0.7473,0.1794,-0.7691,-0.707,-0.9169,-0.0008
20230602143525,0.3876,0.458,0.3898,0.4508,0.0845,-0.746,-1.1133,2.9352,43.5,-0.417,-0.2806,-0.7473,0.1794,-0.7691,-0.707,0.1115,0.0002
20230602143530,0.4517,0.436,0.4281,0.4232,-0.9387,-0.746,-0.392,0.6303,39.04,-0.3392,-0.2806,-0.7568,0.1794,-0.7794,-0.7156,-0.169,-0.0001
20230602143535,0.432,0.44,0.4409,0.4429,-1.166,-0.7556,-0.9588,0.1319,49.85,-0.3392,-0.2806,-0.7664,0.1794,-0.7897,-0.7242,0.5388,0.0006
20230602143540,0.4596,0.454,0.4311,0.4488,-0.1421,-0.7651,-1.0618,-0.7402,49.7,-0.2614,-0.2806,-0.7759,0.0859,-0.8207,-0.7156,0.5388,0.0006
20230602143545,0.4497,0.444,0.4311,0.435,-1.2794,-0.7746,-0.8557,-0.2419,49.4,-0.1837,-0.2806,-0.795,-0.1011,-0.8826,-0.6984,-0.2091,-0.0002
20230602143550,0.4359,0.426,0.4213,0.4409,-0.8242,-0.7937,-1.1133,-0.7402,51.35,-0.1837,-0.2806,-0.8141,-0.2882,-0.9446,-0.6812,-0.4494,-0.0004
20230602143555,0.4418,0.452,0.4508,0.4488,-0.1365,-0.8128,-0.8042,-0.6156,58.12,-0.1059,-0.1976,-0.8236,-0.4752,-0.9962,-0.6554,0.4587,0.0005
20230602143600,0.4675,0.454,0.4547,0.4449,0.2056,-0.8319,-0.8042,-0.8648,56.54,-0.1059,-0.1976,-0.8427,-0.7558,-1.0788,-0.6209,0.5121,0.0005
20230602143605,0.4458,0.464,0.4547,0.4685,-0.3639,-0.8319,-0.1859,0.3811,53.82,-0.0281,-0.1976,-0.8331,-0.6622,-1.0478,-0.6295,0.8059,0.0008
20230602143610,0.4675,0.476,0.4616,0.4685,-0.0217,-0.8223,-0.2375,-1.114,49.62,0.0497,-0.1146,-0.8331,-0.6622,-1.0478,-0.6295,1.0597,0.001
20230602143615,0.4694,0.474,0.4744,0.4774,-0.4773,-0.8223,0.0202,-0.5533,65.73,0.1274,-0.1146,-0.8236,-0.5687,-1.0169,-0.6382,0.3118,0.0003
20230602143620,0.4714,0.458,0.4587,0.4606,-0.249,-0.8128,-0.4951,-0.055,63.06,0.1274,-0.0316,-0.8141,-0.4752,-0.9859,-0.6468,0.4587,0.0005
20230602143625,0.4635,0.46,0.4488,0.4469,-0.9251,-0.8128,-0.8557,-0.2419,58.97,0.1274,-0.0316,-0.8045,-0.5687,-0.9962,-0.6209,0.0046,0.0001
20230602143630,0.4477,0.432,0.376,0.3661,-0.2391,-0.8223,0.6899,3.9942,46.46,-0.1837,-0.0316,-0.8141,-0.3817,-0.9652,-0.664,-1.1706,-0.0011
20230602143635,0.3708,0.382,0.372,0.3976,-0.4675,-0.8223,-0.1344,0.8794,39.77,-0.2614,-0.1146,-0.8236,-0.2882,-0.9549,-0.6898,-0.5563,-0.0005
20230602143640,0.3984,0.394,0.3858,0.4075,0.3329,-0.8319,-0.4435,-0.491,46.75,-0.3392,-0.1146,-0.8427,-0.3817,-0.9962,-0.6898,-0.5029,-0.0004
20230602143645,0.4191,0.412,0.4193,0.4232,-0.467,-0.8414,-0.9073,-0.1173,45.87,-0.3392,-0.1976,-0.8331,-0.3817,-0.9859,-0.6812,-0.396,-0.0003
20230602143650,0.4083,0.4,0.3976,0.3878,-0.1234,-0.8509,-0.0314,1.1286,38.6,-0.4948,-0.2806,-0.8427,-0.2882,-0.9756,-0.707,-0.8234,-0.0007
20230602143655,0.3886,0.386,0.3917,0.4016,-1.0332,-0.8509,-0.392,-0.2419,43.75,-0.4948,-0.2806,-0.8427,-0.2882,-0.9756,-0.707,-0.9569,-0.0009
20230602143700,0.4024,0.402,0.4055,0.3957,-0.5747,-0.8509,-0.2375,-0.7402,41.54,-0.5725,-0.3636,-0.8427,-0.3817,-0.9962,-0.6898,-1.0371,-0.0009
20230602143705,0.3826,0.37,0.376,0.372,-0.116,-0.8509,0.3808,0.3811,36.46,-0.6503,-0.4467,-0.8618,-0.1946,-0.9756,-0.7414,-1.4778,-0.0013
20230602143710,0.3846,0.368,0.3701,0.3701,-0.2302,-0.87,0.3293,-0.9894,36.71,-0.7281,-0.5297,-0.8713,-0.1011,-0.9652,-0.7672,-1.2775,-0.0012
20230602143715,0.3708,0.354,0.3642,0.3602,-0.6881,-0.8891,0.4839,-0.491,29.78,-0.8059,-0.6127,-0.8904,-0.0076,-0.9652,-0.8016,-1.224,-0.0011
20230602143720,0.3688,0.364,0.3622,0.3524,-0.8021,-0.9082,0.5869,-0.6156,28.93,-0.8836,-0.6127,-0.919,0.0859,-0.9756,-0.8447,-0.2358,-0.0002
20230602143725,0.3531,0.396,0.3622,0.4114,0.2358,-0.9177,-1.0103,2.6237,39.88,-0.8059,-0.6957,-0.919,0.0859,-0.9756,-0.8447,0.1382,0.0002
20230602143730,0.4122,0.396,0.3976,0.3957,-0.4529,-0.9177,-0.5981,-0.1173,40.0,-0.7281,-0.6957,-0.9286,0.0859,-0.9859,-0.8533,-0.2091,-0.0002
20230602143735,0.3964,0.38,0.3917,0.3819,-0.6824,-0.9368,-0.3405,-0.2419,40.0,-0.7281,-0.6957,-0.9476,0.0859,-1.0065,-0.8705,-0.6097,-0.0005
20230602143740,0.3826,0.371,0.3799,0.3701,-0.3377,-0.9559,-0.1344,-0.3665,50.77,-0.7281,-0.6957,-0.9667,0.0859,-1.0272,-0.8877,-0.2892,-0.0002
20230602143745,0.3846,0.372,0.3799,0.3839,-0.2226,-0.9654,-0.5466,-0.2419,47.11,-0.7281,-0.7787,-0.9858,-0.0076,-1.0685,-0.8877,-0.2892,-0.0002
20230602143750,0.3846,0.368,0.3573,0.3524,-0.6817,-0.994,0.1232,0.8794,39.39,-0.7281,-0.7787,-1.0144,-0.1011,-1.1201,-0.8963,-0.6364,-0.0006
20230602143755,0.3531,0.372,0.3563,0.3878,-0.3331,-1.0131,-0.9073,1.1286,43.66,-0.7281,-0.7787,-1.0335,-0.3817,-1.2027,-0.8619,0.1649,0.0002
20230602143800,0.3886,0.372,0.3642,0.3661,-0.6778,-1.0417,-0.4951,0.2565,45.93,-0.7281,-0.7787,-1.0621,-0.6622,-1.2956,-0.8361,-0.1022,-0.0001
20230602143805,0.3669,0.372,0.376,0.376,-1.3676,-1.0608,-0.8557,-0.491,45.11,-0.6503,-0.7787,-1.0717,-0.8493,-1.3473,-0.8103,0.1649,0.0002
20230602143810,0.3767,0.368,0.374,0.3642,-1.2524,-1.0703,-0.5981,-0.3665,44.12,-0.6503,-0.6957,-1.0717,-0.8493,-1.3473,-0.8103,0.1115,0.0002
20230602143815,0.3649,0.358,0.3661,0.3642,-0.792,-1.0703,-0.5981,-1.114,48.39,-0.6503,-0.6957,-1.0812,-0.8493,-1.3576,-0.8189,-0.6898,-0.0006
20230602143820,0.3748,0.376,0.3681,0.374,-1.7121,-1.0799,-0.9073,-0.491,50.78,-0.6503,-0.6957,-1.0908,-0.8493,-1.3679,-0.8275,-0.3426,-0.0003
20230602143825,0.3748,0.378,0.3839,0.3917,-0.4427,-1.0799,-0.8557,0.0073,56.06,-0.5725,-0.6957,-1.1003,-1.0363,-1.4195,-0.8016,0.0848,0.0001
20230602143830,0.3925,0.386,0.378,0.3681,-0.0967,-1.0989,-0.8557,0.3811,52.86,-0.5725,-0.6957,-1.1098,-1.0363,-1.4299,-0.8103,-0.0755,-0.0
20230602143835,0.3688,0.352,0.3642,0.3543,-0.6724,-1.1085,-0.5466,-0.2419,37.61,-0.5725,-0.6957,-1.1194,-1.0363,-1.4402,-0.8189,-0.4494,-0.0004
20230602143840,0.3531,0.336,0.3307,0.3248,-1.0178,-1.118,0.1747,0.7549,35.48,-0.7281,-0.6957,-1.1289,-0.9428,-1.4299,-0.8447,-0.4227,-0.0004
20230602143845,0.3254,0.318,0.2953,0.2854,-0.3259,-1.1466,1.0506,1.3778,32.12,-0.8836,-0.7787,-1.1575,-0.4752,-1.3576,-0.9565,-1.4377,-0.0013
20230602143850,0.3077,0.29,0.2717,0.2736,-0.0945,-1.1752,1.2052,-0.3665,32.12,-1.117,-0.8617,-1.1766,-0.1946,-1.3163,-1.0254,-1.3042,-0.0012
20230602143855,0.2742,0.28,0.2835,0.2894,-0.8921,-1.1943,0.6899,-0.1173,32.61,-1.1947,-0.9448,-1.1957,-0.0076,-1.2956,-1.077,-1.224,-0.0011
20230602143900,0.284,0.266,0.2756,0.2657,-0.6596,-1.2134,1.2052,0.3811,33.58,-1.3503,-1.0278,-1.2148,0.273,-1.2543,-1.1459,-1.3843,-0.0013
20230602143905,0.2663,0.264,0.2697,0.2756,0.0349,-1.2325,0.8445,-0.491,26.45,-1.3503,-1.1108,-1.253,0.273,-1.2956,-1.1803,-1.2508,-0.0011
20230602143910,0.2761,0.274,0.2854,0.2756,-0.0805,-1.2706,0.6384,-1.114,29.09,-1.4281,-1.1938,-1.2816,0.3665,-1.306,-1.2233,-1.3843,-0.0013
20230602143915,0.2781,0.272,0.2874,0.2854,-0.7746,-1.2992,0.2262,-0.491,29.09,-1.3503,-1.2768,-1.3007,0.3665,-1.3266,-1.2405,-1.4912,-0.0014
20230602143920,0.286,0.289,0.2953,0.2894,-0.0796,-1.3183,0.0202,-0.8648,32.08,-1.3503,-1.2768,-1.3197,0.46,-1.3266,-1.2749,-1.1172,-0.001
20230602143925,0.2899,0.284,0.2854,0.3012,-0.7689,-1.3374,-0.392,-0.3665,35.71,-1.2725,-1.2768,-1.3388,0.3665,-1.3679,-1.2749,-0.77,-0.0007
20230602143930,0.2998,0.348,0.3091,0.3642,0.1598,-1.3469,-0.1344,2.8729,48.2,-0.9614,-1.2768,-1.3388,0.3665,-1.3679,-1.2749,0.4854,0.0005
