Time,Price open,Price high,Price low,Price close,Volume Volume
2023-06-02 14:15:54,395.24,395.27,395.24,395.24,882722.0
2023-06-02 14:15:55,395.24,395.27,395.24,395.27,736450.0
2023-06-02 14:15:56,395.29,395.37,395.29,395.37,1178358.0
2023-06-02 14:15:57,395.275,395.28,395.275,395.28,736487.0
2023-06-02 14:15:58,395.34,395.42,395.34,395.42,1325695.0
2023-06-02 14:15:59,395.42,395.42,395.37,395.37,736549.0
2023-06-02 14:16:00,395.39,395.39,395.31,395.31,1178600.0
2023-06-02 14:16:01,395.31,395.345,395.175,395.27,1178715.0
2023-06-02 14:16:02,395.27,395.49,395.27,395.49,1179050.0
2023-06-02 14:16:03,395.49,395.51,395.37,395.37,1179209.0
2023-06-02 14:16:04,395.37,395.54,395.37,395.54,737042.0
2023-06-02 14:16:05,395.65,395.69,395.65,395.69,737059.0
2023-06-02 14:16:06,395.69,395.69,395.65,395.65,1031902.0
2023-06-02 14:16:07,395.65,395.65,395.55,395.55,1474248.0
2023-06-02 14:16:08,395.55,395.55,395.52,395.52,442287.0
2023-06-02 14:16:09,395.47,395.55,395.47,395.55,589750.0
2023-06-02 14:16:10,395.49,395.49,395.395,395.44,737221.0
2023-06-02 14:16:11,395.44,395.52,395.44,395.52,737231.0
2023-06-02 14:16:12,395.55,395.55,395.38,395.38,1032137.0
2023-06-02 14:16:13,395.38,395.38,395.32,395.32,884701.0
2023-06-02 14:16:14,395.32,395.33,395.29,395.29,1032180.0
2023-06-02 14:16:15,395.245,395.3,395.245,395.3,1179665.0
2023-06-02 14:16:16,395.3,395.37,395.3,395.37,1032234.0
2023-06-02 14:16:17,395.335,395.335,395.33,395.33,737358.0
2023-06-02 14:16:18,395.33,395.33,395.32,395.32,1474763.0
2023-06-02 14:16:19,395.32,395.41,395.32,395.41,442436.0
2023-06-02 14:16:20,395.41,395.41,395.33,395.33,1032359.0
2023-06-02 14:16:21,395.44,395.44,395.39,395.39,1327337.0
2023-06-02 14:16:22,395.35,395.4,395.35,395.4,737445.0
2023-06-02 14:16:23,395.34,395.34,395.34,395.34,589970.0
2023-06-02 14:16:24,395.34,395.36,395.29,395.29,887342.0
2023-06-02 14:16:25,395.29,395.365,395.29,395.32,889789.0
2023-06-02 14:16:26,395.32,395.34,395.32,395.34,741498.0
2023-06-02 14:16:27,395.34,395.34,395.34,395.34,444904.0
2023-06-02 14:16:28,395.36,395.36,395.25,395.25,1186478.0
2023-06-02 14:16:29,395.175,395.24,395.17,395.24,1038227.0
2023-06-02 14:16:30,395.24,395.24,395.14,395.14,593287.0
2023-06-02 14:16:31,395.14,395.25,395.02,395.02,1186600.0
2023-06-02 14:16:32,395.08,395.08,395.06,395.06,1038335.0
2023-06-02 14:16:33,395.13,395.13,395.05,395.05,593348.0
2023-06-02 14:16:34,395.05,395.05,395.03,395.03,1038379.0
2023-06-02 14:16:35,395.03,395.24,395.03,395.24,1038398.0
2023-06-02 14:16:36,395.24,395.27,395.24,395.27,741722.0
2023-06-02 14:16:37,395.27,395.3,395.16,395.2,741732.0
2023-06-02 14:16:38,395.2,395.2,395.12,395.14,1038442.0
2023-06-02 14:16:39,395.12,395.15,395.12,395.15,593405.0
2023-06-02 14:16:40,395.11,395.11,395.11,395.11,296708.0
2023-06-02 14:16:41,395.06,395.295,395.06,395.295,1186906.0
2023-06-02 14:16:42,395.3,395.5,395.3,395.5,1483685.0
2023-06-02 14:16:43,395.35,395.35,395.35,395.35,593486.0
2023-06-02 14:16:44,395.35,395.42,395.35,395.42,593495.0
2023-06-02 14:16:45,395.42,395.42,395.33,395.33,1038641.0
2023-06-02 14:16:46,395.51,395.51,395.42,395.42,1038692.0
2023-06-02 14:16:47,395.42,395.42,395.42,395.42,741940.0
2023-06-02 14:16:48,395.42,395.54,395.42,395.47,1187136.0
2023-06-02 14:16:49,395.47,395.53,395.43,395.53,741969.0
2023-06-02 14:16:50,395.4450000000001,395.45,395.4450000000001,395.45,593603.0
2023-06-02 14:16:51,395.365,395.41,395.335,395.335,1038891.0
2023-06-02 14:16:52,395.37,395.37,395.32,395.32,1038906.0
2023-06-02 14:16:53,395.32,395.39,395.3,395.39,890502.0
2023-06-02 14:16:54,395.39,395.39,395.34,395.34,596852.0
2023-06-02 14:16:55,395.34,395.35,395.33,395.35,746075.0
2023-06-02 14:16:56,395.3,395.41,395.27,395.41,596876.0
2023-06-02 14:16:57,395.41,395.41,395.41,395.41,895344.0
2023-06-02 14:16:58,395.42,395.42,395.3,395.3,1044587.0
2023-06-02 14:16:59,395.3,395.3,395.28,395.28,596913.0
2023-06-02 14:17:00,395.21,395.21,395.2,395.2,596925.0
2023-06-02 14:17:01,395.2,395.28,395.2,395.28,746205.0
2023-06-02 14:17:02,395.19,395.22,395.18,395.22,1044755.0
2023-06-02 14:17:03,395.22,395.325,395.19,395.325,1194031.0
2023-06-02 14:17:04,395.325,395.33,395.28,395.28,746285.0
2023-06-02 14:17:05,395.28,395.56,395.28,395.56,895589.0
2023-06-02 14:17:06,395.59,395.6,395.58,395.58,1044875.0
2023-06-02 14:17:07,395.58,395.6,395.55,395.55,1044894.0
2023-06-02 14:17:08,395.55,395.6,395.55,395.55,1044910.0
2023-06-02 14:17:09,395.55,395.57,395.55,395.56,895650.0
2023-06-02 14:17:10,395.585,395.585,395.56,395.56,298555.0
2023-06-02 14:17:11,395.56,395.58,395.56,395.56,1044953.0
2023-06-02 14:17:12,395.6,395.6,395.51,395.59,1044983.0
2023-06-02 14:17:13,395.59,395.62,395.59,395.62,1194294.0
2023-06-02 14:17:14,395.645,395.905,395.64,395.905,1194366.0
2023-06-02 14:17:15,395.9500000000001,395.98,395.95,395.95,746488.0
2023-06-02 14:17:16,395.95,395.95,395.91,395.91,597201.0
2023-06-02 14:17:17,395.91,395.95,395.885,395.95,1343747.0
2023-06-02 14:17:18,395.71,395.83,395.71,395.83,1194463.0
2023-06-02 14:17:19,395.83,395.895,395.815,395.815,895866.0
2023-06-02 14:17:20,395.815,395.815,395.81,395.81,597254.0
2023-06-02 14:17:21,395.91,395.91,395.8,395.84,1343840.0
2023-06-02 14:17:22,395.82,395.91,395.82,395.91,746606.0
2023-06-02 14:17:23,395.91,395.91,395.83,395.86,1045266.0
2023-06-02 14:17:24,395.86,396.11,395.86,396.11,1050707.0
2023-06-02 14:17:25,395.97,395.97,395.97,395.97,1052920.0
2023-06-02 14:17:26,395.97,395.97,395.9,395.9,752155.0
2023-06-02 14:17:27,395.9,396.01,395.87,395.87,1053141.0
2023-06-02 14:17:28,395.87,395.87,395.87,395.87,752253.0
2023-06-02 14:17:29,395.78,395.93,395.78,395.78,1354098.0
2023-06-02 14:17:30,395.78,395.8,395.78,395.8,601829.0
2023-06-02 14:17:31,395.86,395.86,395.815,395.82,1203728.0
2023-06-02 14:17:32,395.78,395.8250000000001,395.78,395.8250000000001,601931.0
2023-06-02 14:17:33,395.85,395.93,395.85,395.93,902930.0
2023-06-02 14:17:34,395.93,395.94,395.92,395.92,902948.0
2023-06-02 14:17:35,395.9500000000001,395.9500000000001,395.855,395.855,903014.0
2023-06-02 14:17:36,395.855,395.86,395.855,395.86,602026.0
2023-06-02 14:17:37,395.9,395.9,395.89,395.89,903053.0
2023-06-02 14:17:38,395.91,395.91,395.91,395.91,301024.0
2023-06-02 14:17:39,395.91,395.92,395.8,395.845,1053592.0
2023-06-02 14:17:40,395.88,395.88,395.86,395.86,602070.0
2023-06-02 14:17:41,395.86,395.92,395.86,395.9,1204244.0
2023-06-02 14:17:42,395.9,395.95,395.9,395.91,1053783.0
2023-06-02 14:17:43,395.91,395.95,395.91,395.94,1204372.0
2023-06-02 14:17:44,395.9,396.085,395.9,396.08,903421.0
2023-06-02 14:17:45,396.08,396.08,396.0,396.0,1204610.0
2023-06-02 14:17:46,395.97,396.0,395.97,396.0,752910.0
2023-06-02 14:17:47,395.94,396.1,395.94,396.1,903505.0
2023-06-02 14:17:48,396.1,396.1,395.9,395.95,903525.0
2023-06-02 14:17:49,395.95,395.95,395.89,395.89,903550.0
2023-06-02 14:17:50,395.91,395.91,395.84,395.84,903600.0
2023-06-02 14:17:51,395.84,395.84,395.81,395.81,903626.0
2023-06-02 14:17:52,395.73,395.73,395.69,395.69,602430.0
2023-06-02 14:17:53,395.71,395.71,395.53,395.53,753053.0
2023-06-02 14:17:54,395.56,395.64,395.56,395.64,1058500.0
2023-06-02 14:17:55,395.64,395.67,395.64,395.67,758375.0
2023-06-02 14:17:56,395.67,395.67,395.61,395.61,606830.0
2023-06-02 14:17:57,395.61,395.61,395.51,395.51,1061962.0
2023-06-02 14:17:58,395.51,395.58,395.34,395.34,1061976.0
2023-06-02 14:17:59,395.34,395.545,395.34,395.49,910298.0
2023-06-02 14:18:00,395.49,395.58,395.49,395.58,1062031.0
2023-06-02 14:18:01,395.625,395.625,395.59,395.6,1062077.0
2023-06-02 14:18:02,395.41,395.46,395.41,395.42,758650.0
2023-06-02 14:18:03,395.42,395.45,395.4,395.4,1213856.0
2023-06-02 14:18:04,395.4,395.5,395.4,395.5,758680.0
2023-06-02 14:18:05,395.35,395.35,395.29,395.3,1062218.0
2023-06-02 14:18:06,395.3,395.35,395.27,395.35,910493.0
2023-06-02 14:18:07,395.35,395.46,395.35,395.46,758756.0
2023-06-02 14:18:08,395.47,395.54,395.42,395.525,1214023.0
2023-06-02 14:18:09,395.53,395.53,395.53,395.53,1062295.0
2023-06-02 14:18:10,395.53,395.53,395.39,395.39,758804.0
2023-06-02 14:18:11,395.355,395.465,395.315,395.465,910595.0
2023-06-02 14:18:12,395.35,395.47,395.35,395.44,1214146.0
2023-06-02 14:18:13,395.47,395.67,395.47,395.67,607136.0
2023-06-02 14:18:14,395.66,395.67,395.66,395.67,1214287.0
2023-06-02 14:18:15,395.57,395.57,395.53,395.53,758952.0
2023-06-02 14:18:16,395.55,395.55,395.46,395.46,910771.0
2023-06-02 14:18:17,395.56,395.65,395.56,395.65,758994.0
2023-06-02 14:18:18,395.65,395.65,395.58,395.64,1062605.0
2023-06-02 14:18:19,395.65,395.65,395.52,395.52,1062624.0
2023-06-02 14:18:20,395.52,395.56,395.46,395.56,759041.0
2023-06-02 14:18:21,395.56,395.56,395.54,395.54,455430.0
2023-06-02 14:18:22,395.62,395.62,395.62,395.62,607251.0
2023-06-02 14:18:23,395.62,395.65,395.56,395.65,1214518.0
2023-06-02 14:18:24,395.64,395.72,395.64,395.72,608145.0
2023-06-02 14:18:25,395.66,395.73,395.66,395.73,761287.0
2023-06-02 14:18:26,395.73,395.81,395.73,395.78,1218089.0
2023-06-02 14:18:27,395.8,395.8,395.79,395.79,1065851.0
2023-06-02 14:18:28,395.8,395.82,395.8,395.82,1065870.0
2023-06-02 14:18:29,395.76,395.88,395.76,395.88,913628.0
2023-06-02 14:18:30,395.87,396.01,395.87,396.01,1065919.0
2023-06-02 14:18:31,396.01,396.07,396.01,396.04,913656.0
2023-06-02 14:18:32,396.04,396.04,395.78,395.78,1065959.0
2023-06-02 14:18:33,395.77,395.9,395.77,395.9,1065987.0
2023-06-02 14:18:34,395.94,395.94,395.84,395.84,761441.0
2023-06-02 14:18:35,395.84,395.9,395.76,395.76,1066034.0
2023-06-02 14:18:36,395.76,395.81,395.76,395.77,913763.0
2023-06-02 14:18:37,395.77,395.83,395.77,395.83,761498.0
2023-06-02 14:18:38,395.945,395.945,395.89,395.89,913811.0
2023-06-02 14:18:39,395.89,395.9,395.89,395.9,609214.0
2023-06-02 14:18:40,395.89,395.89,395.89,395.89,913837.0
2023-06-02 14:18:41,395.89,395.93,395.88,395.88,913848.0
2023-06-02 14:18:42,395.83,395.83,395.77,395.77,1218481.0
2023-06-02 14:18:43,395.77,395.84,395.77,395.84,1066186.0
2023-06-02 14:18:44,395.84,395.85,395.84,395.85,1218521.0
2023-06-02 14:18:45,395.85,395.87,395.85,395.87,609266.0
2023-06-02 14:18:46,395.87,395.87,395.81,395.81,456955.0
2023-06-02 14:18:47,395.84,395.91,395.84,395.91,761614.0
2023-06-02 14:18:48,395.91,395.925,395.87,395.925,913972.0
2023-06-02 14:18:49,395.97,396.075,395.97,396.0,1066344.0
2023-06-02 14:18:50,396.04,396.06,396.02,396.06,1066379.0
2023-06-02 14:18:51,396.06,396.14,396.06,396.14,914117.0
2023-06-02 14:18:52,396.1,396.12,396.1,396.12,1066598.0
2023-06-02 14:18:53,396.08,396.11,396.08,396.11,914239.0
2023-06-02 14:18:54,396.11,396.11,396.07,396.07,916787.0
2023-06-02 14:18:55,396.07,396.09,396.07,396.09,1071123.0
2023-06-02 14:18:56,396.06,396.06,395.855,395.95,1071176.0
2023-06-02 14:18:57,395.8,395.86,395.8,395.86,1071211.0
2023-06-02 14:18:58,395.82,395.93,395.82,395.93,612183.0
2023-06-02 14:18:59,395.93,395.93,395.87,395.87,612209.0
2023-06-02 14:19:00,395.87,395.93,395.87,395.93,1224545.0
2023-06-02 14:19:01,395.93,396.085,395.93,396.06,1224600.0
2023-06-02 14:19:02,396.06,396.06,396.0,396.01,765424.0
2023-06-02 14:19:03,396.05,396.05,396.04,396.04,1224734.0
2023-06-02 14:19:04,396.02,396.13,396.02,396.035,765470.0
2023-06-02 14:19:05,396.11,396.12,396.11,396.12,612386.0
2023-06-02 14:19:06,396.04,396.1,396.04,396.1,1071686.0
2023-06-02 14:19:07,396.1,396.1,396.07,396.07,1071718.0
2023-06-02 14:19:08,396.02,396.11,396.02,396.1,1224907.0
2023-06-02 14:19:09,396.1,396.19,396.1,396.19,1071831.0
2023-06-02 14:19:10,396.19,396.19,396.17,396.19,1071854.0
2023-06-02 14:19:11,396.2,396.2,396.11,396.11,1071870.0
2023-06-02 14:19:12,396.16,396.16,396.09,396.09,1071896.0
2023-06-02 14:19:13,396.14,396.14,396.11,396.11,918810.0
2023-06-02 14:19:14,396.11,396.15,396.11,396.15,1072042.0
2023-06-02 14:19:15,396.15,396.15,396.0,396.0,1072069.0
2023-06-02 14:19:16,396.02,396.03,395.96,395.96,918940.0
2023-06-02 14:19:17,395.96,395.99,395.87,395.87,1225272.0
2023-06-02 14:19:18,395.87,395.9,395.86,395.86,1225298.0
2023-06-02 14:19:19,395.87,395.925,395.81,395.925,1225387.0
2023-06-02 14:19:20,395.85,395.92,395.85,395.92,919065.0
2023-06-02 14:19:21,395.84,395.92,395.84,395.92,1072300.0
2023-06-02 14:19:22,395.92,395.96,395.92,395.96,459577.0
2023-06-02 14:19:23,395.96,395.96,395.91,395.92,765974.0
2023-06-02 14:19:24,395.98,395.98,395.92,395.92,767235.0
2023-06-02 14:19:25,395.92,395.97,395.92,395.97,1076790.0
2023-06-02 14:19:26,395.97,396.155,395.97,396.1,769157.0
2023-06-02 14:19:27,396.1,396.1,396.0,396.0,1076838.0
2023-06-02 14:19:28,395.98,396.01,395.98,396.01,615372.0
2023-06-02 14:19:29,396.01,396.12,396.01,396.12,1230758.0
2023-06-02 14:19:30,396.12,396.12,396.05,396.05,461539.0
2023-06-02 14:19:31,396.05,396.05,396.0,396.0,923096.0
2023-06-02 14:19:32,396.0,396.0,395.99,395.99,615407.0
2023-06-02 14:19:33,395.99,396.05,395.92,395.92,769269.0
2023-06-02 14:19:34,395.96,396.0,395.96,396.0,307718.0
2023-06-02 14:19:35,396.0,396.13,396.0,396.13,923167.0
2023-06-02 14:19:36,396.13,396.13,396.06,396.06,461588.0
2023-06-02 14:19:37,396.0,396.07,396.0,396.0,923209.0
2023-06-02 14:19:38,396.0,396.05,396.0,396.05,461632.0
2023-06-02 14:19:39,396.05,396.05,395.97,395.97,615514.0
2023-06-02 14:19:40,395.93,396.065,395.93,396.065,769404.0
2023-06-02 14:19:41,396.065,396.2,396.065,396.2,1538835.0
2023-06-02 14:19:42,396.14,396.14,396.09,396.09,923486.0
2023-06-02 14:19:43,396.09,396.09,396.03,396.03,1077484.0
2023-06-02 14:19:44,396.03,396.03,396.01,396.01,615725.0
2023-06-02 14:19:45,396.01,396.09,396.01,396.09,615729.0
2023-06-02 14:19:46,396.09,396.1,396.07,396.1,1077537.0
2023-06-02 14:19:47,396.08,396.08,396.03,396.05,769684.0
2023-06-02 14:19:48,396.03,396.08,396.03,396.07,923653.0
2023-06-02 14:19:49,396.07,396.07,395.97,395.97,923663.0
2023-06-02 14:19:50,395.97,395.97,395.93,395.94,615784.0
2023-06-02 14:19:51,395.94,395.94,395.92,395.92,923687.0
2023-06-02 14:19:52,395.92,396.01,395.92,395.98,769749.0
2023-06-02 14:19:53,395.98,396.05,395.98,396.05,1077664.0
2023-06-02 14:19:54,396.05,396.06,396.05,396.06,771127.0
2023-06-02 14:19:55,396.09,396.09,396.04,396.04,925784.0
2023-06-02 14:19:56,396.11,396.14,396.11,396.14,771536.0
2023-06-02 14:19:57,396.12,396.12,396.05,396.05,925855.0
2023-06-02 14:19:58,396.05,396.11,396.05,396.11,925871.0
2023-06-02 14:19:59,396.11,396.16,396.05,396.05,1080197.0
2023-06-02 14:20:00,396.135,396.17,396.08,396.08,771582.0
2023-06-02 14:20:01,396.08,396.12,395.97,395.97,1234553.0
2023-06-02 14:20:02,395.97,395.97,395.97,395.97,1080257.0
2023-06-02 14:20:03,395.97,396.03,395.97,395.99,771623.0
2023-06-02 14:20:04,395.88,395.935,395.84,395.935,1080300.0
2023-06-02 14:20:05,395.92,395.95,395.92,395.95,1234673.0
2023-06-02 14:20:06,395.95,395.95,395.9,395.9,1234699.0
2023-06-02 14:20:07,395.9,395.92,395.9,395.92,617362.0
2023-06-02 14:20:08,395.92,395.92,395.92,395.92,463031.0
2023-06-02 14:20:09,395.93,395.93,395.81,395.81,1234773.0
2023-06-02 14:20:10,395.81,395.81,395.77,395.77,771748.0
2023-06-02 14:20:11,395.76,395.79,395.76,395.79,1234844.0
2023-06-02 14:20:12,395.79,395.79,395.76,395.79,771834.0
2023-06-02 14:20:13,396.005,396.01,396.005,396.01,771862.0
2023-06-02 14:20:14,396.01,396.01,395.88,395.95,1235002.0
2023-06-02 14:20:15,395.95,396.01,395.95,396.01,617513.0
2023-06-02 14:20:16,395.9,396.01,395.9,396.01,771916.0
2023-06-02 14:20:17,395.93,395.93,395.81,395.81,1543970.0
2023-06-02 14:20:18,395.81,395.83,395.81,395.83,617665.0
2023-06-02 14:20:19,395.83,395.92,395.83,395.83,1235363.0
2023-06-02 14:20:20,395.83,395.98,395.83,395.845,1080975.0
2023-06-02 14:20:21,395.98,395.98,395.79,395.86,926573.0
2023-06-02 14:20:22,395.8,395.86,395.8,395.86,926597.0
2023-06-02 14:20:23,395.85,395.86,395.85,395.86,617740.0
2023-06-02 14:20:24,395.86,395.9,395.745,395.9,1392654.0
2023-06-02 14:20:25,395.9,395.94,395.9,395.9,929899.0
2023-06-02 14:20:26,395.9,395.96,395.9,395.9,929945.0
2023-06-02 14:20:27,395.9,395.9,395.89,395.89,620049.0
2023-06-02 14:20:28,395.95,396.035,395.95,396.0,1240113.0
