Time,Price,Volume
2023-06-02 14:14:04,394.27,143792.0
2023-06-02 14:14:05,394.27,143792.0
2023-06-02 14:14:05,394.27,143792.0
2023-06-02 14:14:05,394.3,143792.0
2023-06-02 14:14:05,394.3,143793.0
2023-06-02 14:14:05,394.385,143793.0
2023-06-02 14:14:05,394.48,143793.0
2023-06-02 14:14:06,394.48,143793.0
2023-06-02 14:14:06,394.43,143793.0
2023-06-02 14:14:06,394.43,143794.0
2023-06-02 14:14:06,394.43,143794.0
2023-06-02 14:14:06,394.47,143794.0
2023-06-02 14:14:06,394.47,143795.0
2023-06-02 14:14:06,394.575,143795.0
2023-06-02 14:14:06,394.575,143795.0
2023-06-02 14:14:06,394.5,143795.0
2023-06-02 14:14:06,394.5,143797.0
2023-06-02 14:14:07,394.5,143797.0
2023-06-02 14:14:07,394.5,143797.0
2023-06-02 14:14:07,394.51,143797.0
2023-06-02 14:14:07,394.51,143799.0
2023-06-02 14:14:07,394.51,143799.0
2023-06-02 14:14:07,394.59,143799.0
2023-06-02 14:14:07,394.59,143801.0
2023-06-02 14:14:08,394.59,143801.0
2023-06-02 14:14:08,394.55,143801.0
2023-06-02 14:14:08,394.55,143802.0
2023-06-02 14:14:08,394.55,143802.0
2023-06-02 14:14:08,394.54,143802.0
2023-06-02 14:14:08,394.54,143803.0
2023-06-02 14:14:08,394.54,143803.0
2023-06-02 14:14:09,394.54,143803.0
2023-06-02 14:14:09,394.54,143803.0
2023-06-02 14:14:09,394.6,143803.0
2023-06-02 14:14:09,394.6,143804.0
2023-06-02 14:14:09,394.6,143804.0
2023-06-02 14:14:09,394.61,143806.0
2023-06-02 14:14:09,394.61,143806.0
2023-06-02 14:14:10,394.61,143806.0
2023-06-02 14:14:10,394.61,143809.0
2023-06-02 14:14:10,394.65,143811.0
2023-06-02 14:14:10,394.65,143811.0
2023-06-02 14:14:11,394.65,143811.0
2023-06-02 14:14:11,394.61,143811.0
2023-06-02 14:14:11,394.61,143814.0
2023-06-02 14:14:11,394.61,143814.0
2023-06-02 14:14:11,394.58,143814.0
2023-06-02 14:14:11,394.58,143815.0
2023-06-02 14:14:12,394.58,143815.0
2023-06-02 14:14:12,394.58,143815.0
2023-06-02 14:14:12,394.58,143816.0
2023-06-02 14:14:12,394.58,143816.0
2023-06-02 14:14:13,394.58,143816.0
2023-06-02 14:14:13,394.65,143816.0
2023-06-02 14:14:13,394.65,143817.0
2023-06-02 14:14:13,394.65,143817.0
2023-06-02 14:14:13,394.7,143817.0
2023-06-02 14:14:13,394.7,143818.0
2023-06-02 14:14:13,394.7,143818.0
2023-06-02 14:14:14,394.7,143818.0
2023-06-02 14:14:14,394.7,143818.0
2023-06-02 14:14:14,394.7,143823.0
2023-06-02 14:14:14,394.7,143825.0
2023-06-02 14:14:14,394.7,143825.0
2023-06-02 14:14:14,394.7,143825.0
2023-06-02 14:14:15,394.64,143825.0
2023-06-02 14:14:15,394.64,143831.0
2023-06-02 14:14:15,394.64,143831.0
2023-06-02 14:14:15,394.765,143831.0
2023-06-02 14:14:15,394.765,143831.0
2023-06-02 14:14:15,394.79,143831.0
2023-06-02 14:14:15,394.79,143832.0
2023-06-02 14:14:16,394.76,143832.0
2023-06-02 14:14:16,394.76,143837.0
2023-06-02 14:14:16,394.76,143837.0
2023-06-02 14:14:16,394.76,143837.0
2023-06-02 14:14:16,394.755,143838.0
2023-06-02 14:14:16,394.825,143838.0
2023-06-02 14:14:17,394.85,143838.0
2023-06-02 14:14:17,394.85,143840.0
2023-06-02 14:14:17,394.92499999999995,143840.0
2023-06-02 14:14:17,394.92499999999995,143840.0
2023-06-02 14:14:17,394.92,143840.0
2023-06-02 14:14:17,394.92,143841.0
2023-06-02 14:14:18,394.9,143845.0
2023-06-02 14:14:18,395.03499999999997,143845.0
2023-06-02 14:14:18,395.03999999999996,143845.0
2023-06-02 14:14:18,395.03999999999996,143845.0
2023-06-02 14:14:18,395.06,143845.0
2023-06-02 14:14:18,395.06,143849.0
2023-06-02 14:14:19,395.06,143849.0
2023-06-02 14:14:19,394.99,143849.0
2023-06-02 14:14:19,394.99,143850.0
2023-06-02 14:14:19,394.99,143850.0
2023-06-02 14:14:19,394.99,143850.0
2023-06-02 14:14:19,394.94,143855.0
2023-06-02 14:14:19,394.94,143855.0
2023-06-02 14:14:20,394.99,143856.0
2023-06-02 14:14:20,394.86,143856.0
2023-06-02 14:14:20,394.86,143856.0
2023-06-02 14:14:20,394.86,143856.0
2023-06-02 14:14:20,394.86,143857.0
2023-06-02 14:14:21,394.83,143857.0
2023-06-02 14:14:21,394.83,143859.0
2023-06-02 14:14:21,394.83,143859.0
2023-06-02 14:14:21,394.83,143859.0
2023-06-02 14:14:21,394.83,143859.0
2023-06-02 14:14:21,394.83,143859.0
2023-06-02 14:14:21,394.88,143860.0
2023-06-02 14:14:22,394.88,143860.0
2023-06-02 14:14:22,394.88,143860.0
2023-06-02 14:14:22,394.88,143861.0
2023-06-02 14:14:22,394.88,143861.0
2023-06-02 14:14:22,394.86,143861.0
2023-06-02 14:14:22,394.86,143862.0
2023-06-02 14:14:23,394.88,143863.0
2023-06-02 14:14:23,394.88,143863.0
2023-06-02 14:14:23,394.87,143863.0
2023-06-02 14:14:23,394.87,143865.0
2023-06-02 14:14:24,394.87,143865.0
2023-06-02 14:14:24,394.87,144437.0
2023-06-02 14:14:24,394.87,144437.0
2023-06-02 14:14:24,394.87,144437.0
2023-06-02 14:14:24,394.84,144438.0
2023-06-02 14:14:25,394.8,144438.0
2023-06-02 14:14:25,394.8,144439.0
2023-06-02 14:14:25,394.8,144439.0
2023-06-02 14:14:25,394.8,144439.0
2023-06-02 14:14:25,394.8,144442.0
2023-06-02 14:14:25,394.8,144442.0
2023-06-02 14:14:26,394.77,144442.0
2023-06-02 14:14:26,394.77,144443.0
2023-06-02 14:14:26,394.895,144443.0
2023-06-02 14:14:26,394.81,144448.0
2023-06-02 14:14:26,394.81,144448.0
2023-06-02 14:14:27,394.9,144448.0
2023-06-02 14:14:27,394.9,144450.0
2023-06-02 14:14:27,394.9,144450.0
2023-06-02 14:14:27,394.9,144450.0
2023-06-02 14:14:27,394.92,144450.0
2023-06-02 14:14:27,395.025,144452.0
2023-06-02 14:14:28,395.02,144452.0
2023-06-02 14:14:28,395.02,144453.0
2023-06-02 14:14:28,395.02,144453.0
2023-06-02 14:14:28,395.02,144453.0
2023-06-02 14:14:28,395.02,144453.0
2023-06-02 14:14:28,394.99,144453.0
2023-06-02 14:14:28,394.99,144454.0
2023-06-02 14:14:28,394.99,144454.0
2023-06-02 14:14:29,394.99,144455.0
2023-06-02 14:14:29,394.99,144455.0
2023-06-02 14:14:29,394.99,144455.0
2023-06-02 14:14:29,394.94,144455.0
2023-06-02 14:14:29,394.94,144460.0
2023-06-02 14:14:30,394.93,144461.0
2023-06-02 14:14:30,394.93,144461.0
2023-06-02 14:14:30,394.92,144461.0
2023-06-02 14:14:30,394.92,144463.0
2023-06-02 14:14:31,394.93,144464.0
2023-06-02 14:14:31,394.98,144464.0
2023-06-02 14:14:31,394.98,144464.0
2023-06-02 14:14:31,394.98,144464.0
2023-06-02 14:14:31,394.98,144465.0
2023-06-02 14:14:32,395.0,144465.0
2023-06-02 14:14:32,395.0,144466.0
2023-06-02 14:14:32,395.03,144467.0
2023-06-02 14:14:33,394.96,144467.0
2023-06-02 14:14:33,394.96,144468.0
2023-06-02 14:14:33,394.96,144468.0
2023-06-02 14:14:33,394.96,144468.0
2023-06-02 14:14:33,395.06,144468.0
2023-06-02 14:14:33,395.06,144469.0
2023-06-02 14:14:33,395.06,144469.0
2023-06-02 14:14:34,395.06,144469.0
2023-06-02 14:14:34,395.055,144469.0
2023-06-02 14:14:34,395.14,144470.0
2023-06-02 14:14:34,395.14,144470.0
2023-06-02 14:14:34,395.07,144471.0
2023-06-02 14:14:34,395.07,144471.0
2023-06-02 14:14:35,395.05,144472.0
2023-06-02 14:14:35,395.125,144472.0
2023-06-02 14:14:35,395.05,144472.0
2023-06-02 14:14:35,395.06,144473.0
2023-06-02 14:14:35,395.06,144473.0
2023-06-02 14:14:35,395.06,144473.0
2023-06-02 14:14:35,395.06,144473.0
2023-06-02 14:14:35,395.05,144473.0
2023-06-02 14:14:35,395.05,144474.0
2023-06-02 14:14:36,395.05,144474.0
2023-06-02 14:14:36,394.98,144474.0
2023-06-02 14:14:36,394.98,144475.0
2023-06-02 14:14:36,394.98,144475.0
2023-06-02 14:14:36,395.04,144475.0
2023-06-02 14:14:36,395.04,144476.0
2023-06-02 14:14:36,395.04,144476.0
2023-06-02 14:14:37,395.07,144477.0
2023-06-02 14:14:37,395.07,144477.0
2023-06-02 14:14:37,395.07,144477.0
2023-06-02 14:14:37,395.05,144478.0
2023-06-02 14:14:38,395.05,144478.0
2023-06-02 14:14:38,395.05,144478.0
2023-06-02 14:14:38,395.04,144478.0
2023-06-02 14:14:38,395.04,144480.0
2023-06-02 14:14:38,395.04,144480.0
2023-06-02 14:14:39,395.09,144480.0
2023-06-02 14:14:39,395.09,144485.0
2023-06-02 14:14:39,395.09,144485.0
2023-06-02 14:14:39,395.09,144485.0
2023-06-02 14:14:39,395.09,144485.0
2023-06-02 14:14:39,395.02,144485.0
2023-06-02 14:14:39,395.02,144486.0
2023-06-02 14:14:39,395.16,144487.0
2023-06-02 14:14:40,395.16,144487.0
2023-06-02 14:14:40,395.16,144487.0
2023-06-02 14:14:40,395.08000000000004,144487.0
2023-06-02 14:14:40,395.26,144488.0
2023-06-02 14:14:41,395.31,144488.0
2023-06-02 14:14:41,395.31,144489.0
2023-06-02 14:14:41,395.31,144489.0
2023-06-02 14:14:41,395.31,144489.0
2023-06-02 14:14:41,395.31,144489.0
2023-06-02 14:14:41,395.4,144489.0
2023-06-02 14:14:41,395.27,144490.0
2023-06-02 14:14:41,395.30999999999995,144490.0
2023-06-02 14:14:41,395.31,144490.0
2023-06-02 14:14:41,395.31,144491.0
2023-06-02 14:14:41,395.31,144491.0
2023-06-02 14:14:42,395.31,144491.0
2023-06-02 14:14:42,395.31,144491.0
2023-06-02 14:14:42,395.34,144491.0
2023-06-02 14:14:42,395.34,144493.0
2023-06-02 14:14:42,395.29,144493.0
2023-06-02 14:14:42,395.29,144494.0
2023-06-02 14:14:42,395.29,144494.0
2023-06-02 14:14:43,395.29,144494.0
2023-06-02 14:14:43,395.29,144494.0
2023-06-02 14:14:43,395.38,144494.0
2023-06-02 14:14:43,395.38,144509.0
2023-06-02 14:14:43,395.38,144510.0
2023-06-02 14:14:44,395.38,144510.0
2023-06-02 14:14:44,395.33,144510.0
2023-06-02 14:14:44,395.33,144512.0
2023-06-02 14:14:44,395.33,144512.0
2023-06-02 14:14:44,395.3,144512.0
2023-06-02 14:14:44,395.3,144515.0
2023-06-02 14:14:44,395.3,144515.0
2023-06-02 14:14:45,395.3,144515.0
2023-06-02 14:14:45,395.3,144515.0
2023-06-02 14:14:45,395.3,144515.0
2023-06-02 14:14:45,395.33,144516.0
2023-06-02 14:14:45,395.33,144516.0
2023-06-02 14:14:45,395.33,144516.0
2023-06-02 14:14:45,395.33,144518.0
2023-06-02 14:14:46,395.33,144518.0
2023-06-02 14:14:46,395.33,144518.0
2023-06-02 14:14:46,395.26,144518.0
2023-06-02 14:14:46,395.26,144519.0
2023-06-02 14:14:46,395.26,144519.0
2023-06-02 14:14:46,395.23,144519.0
2023-06-02 14:14:46,395.23,144520.0
2023-06-02 14:14:47,395.23,144520.0
2023-06-02 14:14:47,395.3,144520.0
2023-06-02 14:14:47,395.3,144522.0
2023-06-02 14:14:47,395.3,144522.0
2023-06-02 14:14:48,395.21,144523.0
2023-06-02 14:14:48,395.21,144523.0
2023-06-02 14:14:48,395.21,144523.0
2023-06-02 14:14:48,395.22,144523.0
2023-06-02 14:14:48,395.22,144524.0
2023-06-02 14:14:48,395.22,144524.0
2023-06-02 14:14:48,395.22,144524.0
2023-06-02 14:14:48,395.16,144524.0
2023-06-02 14:14:48,395.16,144525.0
2023-06-02 14:14:48,395.16,144525.0
2023-06-02 14:14:49,395.16,144525.0
2023-06-02 14:14:49,395.08,144526.0
2023-06-02 14:14:49,395.08,144526.0
2023-06-02 14:14:50,395.08,144526.0
2023-06-02 14:14:50,395.1,144527.0
2023-06-02 14:14:50,395.1,144527.0
2023-06-02 14:14:50,395.1,144527.0
2023-06-02 14:14:50,395.1,144527.0
2023-06-02 14:14:50,395.03,144529.0
2023-06-02 14:14:51,395.04,144530.0
2023-06-02 14:14:51,395.04,144530.0
2023-06-02 14:14:51,394.96,144532.0
2023-06-02 14:14:51,394.96,144532.0
2023-06-02 14:14:51,395.02,144532.0
2023-06-02 14:14:51,394.9,144533.0
2023-06-02 14:14:52,394.9,144533.0
2023-06-02 14:14:52,394.92,144534.0
2023-06-02 14:14:52,394.82500000000005,144534.0
2023-06-02 14:14:52,394.83,144534.0
2023-06-02 14:14:53,394.83,144535.0
2023-06-02 14:14:53,394.83,144535.0
2023-06-02 14:14:53,394.83,144535.0
2023-06-02 14:14:53,394.85,144535.0
2023-06-02 14:14:53,394.85,144537.0
2023-06-02 14:14:53,394.85,144537.0
2023-06-02 14:14:54,394.83,144537.0
2023-06-02 14:14:54,394.83,144538.0
2023-06-02 14:14:54,394.855,144538.0
2023-06-02 14:14:54,394.855,145423.0
2023-06-02 14:14:54,394.855,145423.0
2023-06-02 14:14:54,394.77,145423.0
2023-06-02 14:14:54,394.77,145424.0
2023-06-02 14:14:54,394.77,145424.0
2023-06-02 14:14:55,394.84,145425.0
2023-06-02 14:14:55,394.905,145425.0
2023-06-02 14:14:55,394.905,145425.0
2023-06-02 14:14:55,394.905,145428.0
2023-06-02 14:14:55,394.88,145428.0
2023-06-02 14:14:55,394.91499999999996,145428.0
2023-06-02 14:14:56,394.95,145429.0
2023-06-02 14:14:56,394.95,145429.0
2023-06-02 14:14:56,394.92,145430.0
2023-06-02 14:14:57,394.92,145431.0
2023-06-02 14:14:57,394.92,145431.0
2023-06-02 14:14:57,394.92,145431.0
2023-06-02 14:14:57,394.89,145431.0
2023-06-02 14:14:57,394.89,145432.0
2023-06-02 14:14:58,394.89,145432.0
2023-06-02 14:14:58,394.95,145432.0
2023-06-02 14:14:58,394.95,145433.0
2023-06-02 14:14:58,394.95,145433.0
2023-06-02 14:14:59,394.95,145433.0
2023-06-02 14:14:59,394.95,145433.0
2023-06-02 14:14:59,394.95,145435.0
2023-06-02 14:14:59,394.88,145436.0
2023-06-02 14:15:00,394.88,145436.0
2023-06-02 14:15:00,394.88,145436.0
2023-06-02 14:15:00,394.88,145436.0
2023-06-02 14:15:00,394.95,145437.0
2023-06-02 14:15:00,394.875,145437.0
2023-06-02 14:15:01,395.065,145438.0
2023-06-02 14:15:01,394.96,145438.0
2023-06-02 14:15:01,394.91499999999996,145439.0
2023-06-02 14:15:01,394.905,145439.0
2023-06-02 14:15:02,394.905,145439.0
2023-06-02 14:15:02,394.97,145440.0
2023-06-02 14:15:02,394.97,145440.0
2023-06-02 14:15:02,394.97,145442.0
2023-06-02 14:15:02,394.97,145442.0
2023-06-02 14:15:03,395.01,145452.0
2023-06-02 14:15:03,395.01,145452.0
2023-06-02 14:15:03,395.01,145452.0
2023-06-02 14:15:03,394.92,145452.0
2023-06-02 14:15:03,394.92,145472.0
2023-06-02 14:15:03,394.92,145472.0
2023-06-02 14:15:03,394.95,145472.0
2023-06-02 14:15:03,394.95,145474.0
2023-06-02 14:15:03,394.95,145474.0
2023-06-02 14:15:04,394.95,145474.0
2023-06-02 14:15:04,394.95,145474.0
2023-06-02 14:15:04,394.92,145474.0
2023-06-02 14:15:04,394.92,145475.0
2023-06-02 14:15:04,394.775,145475.0
2023-06-02 14:15:04,394.78,145475.0
2023-06-02 14:15:05,394.72,145475.0
2023-06-02 14:15:05,394.72,145478.0
2023-06-02 14:15:05,394.72,145478.0
2023-06-02 14:15:05,394.72,145478.0
2023-06-02 14:15:05,394.72,145478.0
2023-06-02 14:15:05,394.77,145479.0
2023-06-02 14:15:06,394.77,145480.0
2023-06-02 14:15:06,394.77,145480.0
2023-06-02 14:15:06,394.77,145480.0
2023-06-02 14:15:06,394.83500000000004,145480.0
2023-06-02 14:15:06,394.83500000000004,145483.0
2023-06-02 14:15:06,394.84000000000003,145483.0
2023-06-02 14:15:06,394.96,145483.0
2023-06-02 14:15:07,394.78,145483.0
2023-06-02 14:15:07,394.78,145484.0
2023-06-02 14:15:07,394.78,145484.0
2023-06-02 14:15:07,394.78,145485.0
2023-06-02 14:15:07,394.78,145485.0
2023-06-02 14:15:07,394.78,145485.0
2023-06-02 14:15:08,394.87,145485.0
2023-06-02 14:15:08,394.87,145486.0
2023-06-02 14:15:08,394.87,145486.0
2023-06-02 14:15:08,394.87,145486.0
2023-06-02 14:15:08,394.9,145488.0
2023-06-02 14:15:09,394.9,145488.0
2023-06-02 14:15:09,394.86,145488.0
2023-06-02 14:15:09,394.86,145489.0
2023-06-02 14:15:10,394.9,145490.0
2023-06-02 14:15:10,394.9,145490.0
2023-06-02 14:15:10,394.9,145490.0
2023-06-02 14:15:10,394.9,145490.0
2023-06-02 14:15:10,394.9,145491.0
2023-06-02 14:15:10,394.9,145491.0
2023-06-02 14:15:10,394.89,145492.0
2023-06-02 14:15:11,394.89,145492.0
2023-06-02 14:15:11,394.9,145492.0
2023-06-02 14:15:11,394.9,145502.0
2023-06-02 14:15:12,394.9,145502.0
2023-06-02 14:15:12,394.9,145502.0
2023-06-02 14:15:12,394.97,145502.0
2023-06-02 14:15:12,394.97,145503.0
2023-06-02 14:15:12,394.89,145503.0
2023-06-02 14:15:12,394.89,145505.0
2023-06-02 14:15:12,394.815,145505.0
2023-06-02 14:15:13,394.78,145505.0
2023-06-02 14:15:13,394.78,145506.0
2023-06-02 14:15:13,394.78,145506.0
2023-06-02 14:15:13,394.78,145506.0
2023-06-02 14:15:13,394.78,145506.0
2023-06-02 14:15:13,394.8,145508.0
2023-06-02 14:15:13,394.8,145508.0
2023-06-02 14:15:14,394.8,145508.0
2023-06-02 14:15:14,394.77,145508.0
2023-06-02 14:15:14,394.77,145510.0
2023-06-02 14:15:14,394.77,145510.0
2023-06-02 14:15:14,394.77,145510.0
2023-06-02 14:15:14,394.7,145511.0
2023-06-02 14:15:14,394.7,145511.0
2023-06-02 14:15:15,394.7,145511.0
2023-06-02 14:15:15,394.7,145511.0
2023-06-02 14:15:15,394.59,145512.0
2023-06-02 14:15:15,394.59,145512.0
2023-06-02 14:15:15,394.59,145512.0
2023-06-02 14:15:15,394.67,145512.0
2023-06-02 14:15:15,394.67,145514.0
2023-06-02 14:15:16,394.67,145514.0
2023-06-02 14:15:16,394.64,145514.0
2023-06-02 14:15:16,394.64,145516.0
2023-06-02 14:15:16,394.64,145516.0
2023-06-02 14:15:16,394.64,145516.0
2023-06-02 14:15:16,394.63,145517.0
2023-06-02 14:15:16,394.63,145517.0
2023-06-02 14:15:17,394.62,145517.0
2023-06-02 14:15:17,394.62,145518.0
2023-06-02 14:15:17,394.62,145518.0
2023-06-02 14:15:17,394.685,145518.0
2023-06-02 14:15:17,394.68,145520.0
2023-06-02 14:15:18,394.68,145520.0
2023-06-02 14:15:18,394.68,145521.0
2023-06-02 14:15:18,394.68,145521.0
2023-06-02 14:15:18,394.68,145521.0
2023-06-02 14:15:18,394.68,145522.0
2023-06-02 14:15:18,394.68,145522.0
2023-06-02 14:15:19,394.74,145522.0
2023-06-02 14:15:19,394.74,145523.0
2023-06-02 14:15:19,394.74,145523.0
2023-06-02 14:15:19,394.63,145523.0
2023-06-02 14:15:19,394.63,145526.0
2023-06-02 14:15:20,394.63,145526.0
2023-06-02 14:15:20,394.65,145526.0
2023-06-02 14:15:20,394.65,145527.0
2023-06-02 14:15:20,394.585,145527.0
2023-06-02 14:15:20,394.585,145527.0
2023-06-02 14:15:20,394.58,145528.0
2023-06-02 14:15:20,394.58,145528.0
2023-06-02 14:15:20,394.58,145528.0
2023-06-02 14:15:21,394.69,145528.0
2023-06-02 14:15:21,394.69,145529.0
2023-06-02 14:15:21,394.69,145529.0
2023-06-02 14:15:21,394.69,145529.0
2023-06-02 14:15:21,394.68,145529.0
2023-06-02 14:15:21,394.68,145532.0
2023-06-02 14:15:22,394.64,145533.0
2023-06-02 14:15:22,394.64,145533.0
2023-06-02 14:15:22,394.56,145533.0
2023-06-02 14:15:22,394.56,145535.0
2023-06-02 14:15:23,394.56,145535.0
2023-06-02 14:15:23,394.56,145535.0
2023-06-02 14:15:23,394.57,145536.0
2023-06-02 14:15:23,394.685,145536.0
2023-06-02 14:15:23,394.71,145536.0
2023-06-02 14:15:23,394.71,145537.0
2023-06-02 14:15:23,394.71,145537.0
2023-06-02 14:15:24,394.665,146182.0
2023-06-02 14:15:24,394.75,146182.0
2023-06-02 14:15:24,394.75,146182.0
2023-06-02 14:15:24,394.75,146182.0
2023-06-02 14:15:24,394.71500000000003,146182.0
2023-06-02 14:15:24,394.685,146187.0
2023-06-02 14:15:25,394.685,146187.0
2023-06-02 14:15:25,394.75,146187.0
2023-06-02 14:15:25,394.75,146188.0
2023-06-02 14:15:25,394.74,146190.0
2023-06-02 14:15:26,394.74,146190.0
2023-06-02 14:15:26,394.74,146190.0
2023-06-02 14:15:26,394.66,146190.0
2023-06-02 14:15:26,394.66,146193.0
2023-06-02 14:15:26,394.8,146193.0
2023-06-02 14:15:26,394.8,146194.0
2023-06-02 14:15:27,394.8,146194.0
2023-06-02 14:15:27,394.72,146194.0
2023-06-02 14:15:27,394.72,146195.0
2023-06-02 14:15:27,394.72,146195.0
2023-06-02 14:15:27,394.72,146195.0
2023-06-02 14:15:28,394.72,146195.0
2023-06-02 14:15:28,394.72,146195.0
2023-06-02 14:15:28,394.71,146195.0
2023-06-02 14:15:28,394.71,146198.0
2023-06-02 14:15:28,394.71,146198.0
2023-06-02 14:15:28,394.72,146199.0
2023-06-02 14:15:29,394.72,146199.0
2023-06-02 14:15:29,394.77,146199.0
2023-06-02 14:15:29,394.95500000000004,146200.0
2023-06-02 14:15:29,395.065,146200.0
2023-06-02 14:15:29,395.065,146200.0
2023-06-02 14:15:29,395.03,146200.0
2023-06-02 14:15:29,395.03,146201.0
2023-06-02 14:15:30,395.03,146201.0
2023-06-02 14:15:30,395.0,146201.0
2023-06-02 14:15:30,395.0,146202.0
2023-06-02 14:15:30,395.0,146202.0
2023-06-02 14:15:30,395.0,146202.0
2023-06-02 14:15:30,395.03,146203.0
2023-06-02 14:15:30,395.03,146203.0
2023-06-02 14:15:31,395.03,146203.0
2023-06-02 14:15:31,395.05,146203.0
2023-06-02 14:15:31,395.05,146205.0
2023-06-02 14:15:31,395.05,146205.0
